comic_id,area,photo
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164829.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164814.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164805.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164839.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164821.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164952.jpg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/back.jpeg
6638,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6638/Spider-Man 24/20250109_164846.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184637.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184621.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184801.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184732.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184647.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184718.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184701.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184602.jpg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/back.jpeg
13267,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13267/Fantastic Four 60/20241221_184612.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241003_113312.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241003_113305.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241018_154258.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/darkness.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/kirby-machine.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241018_154329.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241018_154253.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241018_154320.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241003_113321.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/back.jpeg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241003_113253.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/20241018_154354.jpg
13258,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13258/fantastic four 52/thwup.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183210.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183402.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183200.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183229.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183339.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183516.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183318.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183242.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183257.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183150.jpg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/back.jpeg
13251,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13251/fantastic four 46/20241009_183424.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152703.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152614.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152005.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152011.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152639.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152806.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152621.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152813.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152747.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152630.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/back.jpeg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_151836.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152057.jpg
13256,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13256/Fantastic Four 50/20241018_152727.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123330.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123318.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123454.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123534.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123751.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123343.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_124944.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123353.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123422.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123605.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123415.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/20241222_123400.jpg
13269,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13269/Fantastic Four 62/back.jpeg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155531.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_154559.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155442.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155426.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155432.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155419.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155411.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155459.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155507.jpg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/back.jpeg
6864,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/6864/Spider-Man 46/20250113_155448.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081714.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081659.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241005_163843.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241005_163855.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241005_163918.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081637.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241005_163904.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081632.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081752.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/back.jpeg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081643.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081653.jpg
13205,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13205/Fantastic Four 38/20241012_081730.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112826.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112830.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112739.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_111756.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112702.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112728.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112714.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112723.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112709.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112655.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112801.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/20250117_112747.jpg
13039,,https://raw.githubusercontent.com/johndimm/comic-photos/refs/heads/main/images/13039/Fantasic Four 23/back.jpeg
13205,,/comic-photos/slabbed-2025/4659391/CGC4659391-001_OBV.jpg
13205,,/comic-photos/slabbed-2025/4659391/CGC4659391-001_REV.jpg
13239,,/comic-photos/slabbed-2025/4659391/CGC4659391-002_OBV.jpg
13239,,/comic-photos/slabbed-2025/4659391/CGC4659391-002_REV.jpg
13249,,/comic-photos/slabbed-2025/4659391/CGC4659391-003_OBV.jpg
13249,,/comic-photos/slabbed-2025/4659391/CGC4659391-003_REV.jpg
13252,,/comic-photos/slabbed-2025/4659391/CGC4659391-004_OBV.jpg
13252,,/comic-photos/slabbed-2025/4659391/CGC4659391-004_REV.jpg
13262,,/comic-photos/slabbed-2025/4659391/CGC4659391-005_OBV.jpg
13262,,/comic-photos/slabbed-2025/4659391/CGC4659391-005_REV.jpg
12414,,/comic-photos/slabbed-2025/4659391/CGC4659391-006_OBV.jpg
12414,,/comic-photos/slabbed-2025/4659391/CGC4659391-006_REV.jpg
12425,,/comic-photos/slabbed-2025/4659391/CGC4659391-007_OBV.jpg
12425,,/comic-photos/slabbed-2025/4659391/CGC4659391-007_REV.jpg
12447,,/comic-photos/slabbed-2025/4659391/CGC4659391-008_OBV.jpg
12447,,/comic-photos/slabbed-2025/4659391/CGC4659391-008_REV.jpg
12462,,/comic-photos/slabbed-2025/4659391/CGC4659391-009_OBV.jpg
12462,,/comic-photos/slabbed-2025/4659391/CGC4659391-009_REV.jpg
12464,,/comic-photos/slabbed-2025/4659391/CGC4659391-010_OBV.jpg
12464,,/comic-photos/slabbed-2025/4659391/CGC4659391-010_REV.jpg
12470,,/comic-photos/slabbed-2025/4659391/CGC4659391-011_OBV.jpg
12470,,/comic-photos/slabbed-2025/4659391/CGC4659391-011_REV.jpg
9689,,/comic-photos/slabbed-2025/4659391/CGC4659391-012_OBV.jpg
9689,,/comic-photos/slabbed-2025/4659391/CGC4659391-012_REV.jpg
9690,,/comic-photos/slabbed-2025/4659391/CGC4659391-013_OBV.jpg
9690,,/comic-photos/slabbed-2025/4659391/CGC4659391-013_REV.jpg
9691,,/comic-photos/slabbed-2025/4659391/CGC4659391-014_OBV.jpg
9691,,/comic-photos/slabbed-2025/4659391/CGC4659391-014_REV.jpg
9693,,/comic-photos/slabbed-2025/4659391/CGC4659391-015_OBV.jpg
9693,,/comic-photos/slabbed-2025/4659391/CGC4659391-015_REV.jpg
11462,,/comic-photos/slabbed-2025/4659391/CGC4659391-016_OBV.jpg
11462,,/comic-photos/slabbed-2025/4659391/CGC4659391-016_REV.jpg
6671,,/comic-photos/slabbed-2025/4659391/CGC4659391-017_OBV.jpg
6671,,/comic-photos/slabbed-2025/4659391/CGC4659391-017_REV.jpg
6705,,/comic-photos/slabbed-2025/4659391/CGC4659391-018_OBV.jpg
6705,,/comic-photos/slabbed-2025/4659391/CGC4659391-018_REV.jpg
13274,,/comic-photos/slabbed-2025/4659391/CGC4659391-019_OBV.jpg
13274,,/comic-photos/slabbed-2025/4659391/CGC4659391-019_REV.jpg
11302,,/comic-photos/slabbed-2025/4659391/CGC4659391-020_OBV.jpg
11302,,/comic-photos/slabbed-2025/4659391/CGC4659391-020_REV.jpg
13264,,/comic-photos/slabbed-2025/4659391/CGC4659391-021_OBV.jpg
13264,,/comic-photos/slabbed-2025/4659391/CGC4659391-021_REV.jpg
6582,,/comic-photos/slabbed-2025/4659813/CGC4659813-001_OBV.jpg
